arm,sigma,seed,chip,trial,auc,pauc,auc_id1,auc_id2,auc_id3,auc_id4,run_name
C4,0.01,2,9,0,0.7397421179449482,0.6243179776198644,0.7937878787878787,0.8353962264150944,0.5705283018867925,0.759256064690027,noise_hwa_s0.01_seed2
C3,0.01,3,0,0,0.7162262925753492,0.6032888288474187,0.7655844155844156,0.7862857142857145,0.5857035040431267,0.7273315363881402,noise_hwa_s0.01_seed3
C3,0.01,3,1,0,0.716651760189496,0.5924864691746519,0.7565800865800866,0.7837304582210243,0.5809595687331536,0.7453369272237197,noise_hwa_s0.01_seed3
C3,0.01,3,2,0,0.7171785101690762,0.6005198459269958,0.7577922077922078,0.7826738544474394,0.5870296495956873,0.7412183288409704,noise_hwa_s0.01_seed3
C3,0.01,3,3,0,0.7363469942007678,0.6075381420962354,0.7506709956709957,0.8031266846361186,0.6111805929919137,0.780409703504043,noise_hwa_s0.01_seed3
C3,0.01,3,4,0,0.7243141386914972,0.6087085746097662,0.7644155844155844,0.7965498652291105,0.5953962264150944,0.7408948787061994,noise_hwa_s0.01_seed3
C3,0.01,3,5,0,0.7211010679572001,0.6024640825906963,0.7614177489177489,0.7972938005390836,0.5882371967654987,0.737455525606469,noise_hwa_s0.01_seed3
C3,0.01,3,6,0,0.7175320182961691,0.599416637649011,0.7653679653679653,0.7792560646900271,0.5708894878706199,0.7546145552560646,noise_hwa_s0.01_seed3
C3,0.01,3,7,0,0.7108518234909744,0.6006325311563643,0.7543614718614718,0.7777897574123989,0.5835256064690026,0.7277304582210241,noise_hwa_s0.01_seed3
C3,0.01,3,8,0,0.7313514048844236,0.6035125872141761,0.7639177489177489,0.7909433962264152,0.6074393530997304,0.7631051212938005,noise_hwa_s0.01_seed3
C3,0.01,3,9,0,0.7121490749816222,0.5971761522158742,0.749448051948052,0.791967654986523,0.5753746630727763,0.7318059299191375,noise_hwa_s0.01_seed3
C4,0.01,3,0,0,0.6920969023115249,0.597966937068228,0.7112878787878788,0.7756981132075471,0.5434932614555257,0.7379083557951482,noise_hwa_s0.01_seed3
C4,0.01,3,1,0,0.7121463489340848,0.5950939742151261,0.737987012987013,0.8156657681940701,0.5645929919137467,0.7303396226415094,noise_hwa_s0.01_seed3
C4,0.01,3,2,0,0.711662858368047,0.5922149928853008,0.7397727272727272,0.7771212938005392,0.5700269541778976,0.7597304582210241,noise_hwa_s0.01_seed3
C4,0.01,3,3,0,0.7317584436004247,0.6064978591418513,0.7639502164502165,0.8025552560646899,0.5802371967654986,0.7802911051212938,noise_hwa_s0.01_seed3
C4,0.01,3,4,0,0.7117172465898881,0.6042665088965982,0.7488528138528139,0.7939946091644206,0.5871590296495957,0.7168625336927223,noise_hwa_s0.01_seed3
C4,0.01,3,5,0,0.7216249183206731,0.5997290073382426,0.7309848484848486,0.7848194070080863,0.5916442048517521,0.7790512129380055,noise_hwa_s0.01_seed3
C4,0.01,3,6,0,0.7124391795311606,0.5975397326936552,0.7598160173160173,0.7779191374663073,0.5688948787061994,0.7431266846361186,noise_hwa_s0.01_seed3
C4,0.01,3,7,0,0.7141685555011027,0.5987569696109915,0.7529545454545454,0.7979730458221024,0.5746954177897574,0.7310512129380053,noise_hwa_s0.01_seed3
C4,0.01,3,8,0,0.7144751592746876,0.6009485011843503,0.7665259740259741,0.7920431266846362,0.5614986522911051,0.7378328840970351,noise_hwa_s0.01_seed3
C4,0.01,3,9,0,0.7109710038389283,0.5957747606580774,0.7492640692640693,0.7975202156334231,0.5564097035040431,0.7406900269541781,noise_hwa_s0.01_seed3
C3,0.02,0,0,0,0.7138188863023769,0.5939575568423632,0.7365909090909091,0.7958921832884096,0.5786307277628033,0.7441617250673855,noise_hwa_s0.02_seed0
C3,0.02,0,1,0,0.75524653883852,0.6105302922830231,0.7613311688311688,0.8103827493261455,0.6521940700808626,0.797078167115903,noise_hwa_s0.02_seed0
C3,0.02,0,2,0,0.734876266029568,0.6119980482939769,0.7631277056277057,0.8157304582210243,0.6020916442048518,0.75855525606469,noise_hwa_s0.02_seed0
C3,0.02,0,3,0,0.742328177325819,0.6051261300764776,0.7735822510822512,0.8189433962264151,0.630156334231806,0.7466307277628033,noise_hwa_s0.02_seed0
C3,0.02,0,4,0,0.7222579331046313,0.600883103986381,0.7448376623376624,0.8062210242587601,0.6189002695417791,0.7190727762803235,noise_hwa_s0.02_seed0
C3,0.02,0,5,0,0.7366591623785019,0.6103240519824432,0.7887121212121212,0.7892938005390837,0.6083342318059299,0.7602964959568732,noise_hwa_s0.02_seed0
C3,0.02,0,6,0,0.7356181185167034,0.6010819286638551,0.7666341991341992,0.8098867924528301,0.6049703504043127,0.7609811320754717,noise_hwa_s0.02_seed0
C3,0.02,0,7,0,0.7148299334313484,0.5889768911988376,0.7425865800865801,0.7759568733153638,0.5891320754716981,0.7516442048517519,noise_hwa_s0.02_seed0
C3,0.02,0,8,0,0.7080025320591359,0.5772793905862426,0.734112554112554,0.7818652291105123,0.5899191374663073,0.7261132075471698,noise_hwa_s0.02_seed0
C3,0.02,0,9,0,0.716202217593727,0.5848432186813518,0.7629220779220779,0.7830512129380054,0.5652614555256065,0.7535741239892182,noise_hwa_s0.02_seed0
C4,0.02,0,0,0,0.7132381667075063,0.5948612418696827,0.7610281385281386,0.7927439353099731,0.5918382749326145,0.7073423180592993,noise_hwa_s0.02_seed0
C4,0.02,0,1,0,0.7502512456097361,0.6069938461075501,0.7691774891774892,0.7974123989218329,0.6430296495956873,0.7913854447439352,noise_hwa_s0.02_seed0
C4,0.02,0,2,0,0.7147357163276974,0.5975863221518634,0.7570021645021645,0.7939191374663074,0.6067169811320754,0.7013045822102426,noise_hwa_s0.02_seed0
C4,0.02,0,3,0,0.7451375377766887,0.6048578779710855,0.7800757575757575,0.806921832884097,0.6234501347708895,0.7701024258760107,noise_hwa_s0.02_seed0
C4,0.02,0,4,0,0.7221267663154456,0.5981966064389104,0.7600865800865801,0.7790296495956873,0.599644204851752,0.7497466307277628,noise_hwa_s0.02_seed0
C4,0.02,0,5,0,0.7408579902801602,0.6077372354557062,0.7723268398268397,0.7766145552560648,0.6216495956873316,0.7928409703504042,noise_hwa_s0.02_seed0
C4,0.02,0,6,0,0.7430806889651229,0.5930933143321425,0.745530303030303,0.7926469002695418,0.6682048517520215,0.7659407008086253,noise_hwa_s0.02_seed0
C4,0.02,0,7,0,0.7452634158294534,0.6093091863449361,0.802077922077922,0.7699622641509434,0.6096603773584905,0.7993530997304582,noise_hwa_s0.02_seed0
C4,0.02,0,8,0,0.7221982153067059,0.5931280280461015,0.7443939393939394,0.7723018867924529,0.619989218328841,0.7521078167115902,noise_hwa_s0.02_seed0
C4,0.02,0,9,0,0.7240340500694274,0.5902473808878973,0.7475216450216449,0.7948679245283019,0.6140808625336928,0.7396657681940702,noise_hwa_s0.02_seed0
C3,0.02,1,0,0,0.6887623437882873,0.5926393492307097,0.7452272727272726,0.7595148247978438,0.5288517520215633,0.721455525606469,noise_hwa_s0.02_seed1
C3,0.02,1,1,0,0.6868627481009557,0.5969210655283148,0.7402272727272727,0.7622102425876011,0.5477304582210243,0.6972830188679244,noise_hwa_s0.02_seed1
C3,0.02,1,2,0,0.7158501184350241,0.6030491107700641,0.7325541125541126,0.7767654986522912,0.6056603773584905,0.7484204851752022,noise_hwa_s0.02_seed1
C3,0.02,1,3,0,0.7114013007432819,0.600752363326842,0.7482359307359308,0.7838598382749327,0.6124851752021563,0.7010242587601079,noise_hwa_s0.02_seed1
C3,0.02,1,4,0,0.7346855345911949,0.6108064973755143,0.780952380952381,0.8001940700808626,0.5856819407008085,0.7719137466307276,noise_hwa_s0.02_seed1
C3,0.02,1,5,0,0.6856540063709874,0.5923649711757955,0.7275324675324676,0.7647978436657681,0.5286792452830189,0.7216064690026953,noise_hwa_s0.02_seed1
C3,0.02,1,6,0,0.6953713244302867,0.5885889681321658,0.7250324675324675,0.7607870619946092,0.5579838274932615,0.7376819407008085,noise_hwa_s0.02_seed1
C3,0.02,1,7,0,0.6955932675814752,0.59854454962449,0.7431493506493507,0.7653800539083558,0.5595471698113208,0.7142964959568734,noise_hwa_s0.02_seed1
C3,0.02,1,8,0,0.709892316017316,0.5984463732229373,0.7629978354978355,0.7674177897574124,0.5938975741239892,0.7152560646900268,noise_hwa_s0.02_seed1
C3,0.02,1,9,0,0.702672067712162,0.597463319533826,0.7438203463203463,0.7668787061994609,0.5693800539083558,0.7306091644204851,noise_hwa_s0.02_seed1
C4,0.02,1,0,0,0.70820025728988,0.5952177828791533,0.7894155844155843,0.7608625336927224,0.556,0.726522911051213,noise_hwa_s0.02_seed1
C4,0.02,1,1,0,0.7047553602058318,0.6034418163762751,0.7463961038961038,0.7776603773584905,0.5654555256064691,0.7295094339622642,noise_hwa_s0.02_seed1
C4,0.02,1,2,0,0.7167752287021155,0.6070576312135398,0.7731709956709957,0.7881509433962264,0.5676334231805931,0.7381455525606468,noise_hwa_s0.02_seed1
C4,0.02,1,3,0,0.7154418545291187,0.6055625233753337,0.7712229437229438,0.7753423180592992,0.539277628032345,0.7759245283018869,noise_hwa_s0.02_seed1
C4,0.02,1,4,0,0.7247491117373193,0.6067917435097177,0.7426298701298701,0.7830512129380054,0.5732830188679245,0.8000323450134771,noise_hwa_s0.02_seed1
C4,0.02,1,5,0,0.7203669035367148,0.598631602591384,0.7432034632034632,0.7966469002695418,0.5790619946091644,0.7625552560646901,noise_hwa_s0.02_seed1
C4,0.02,1,6,0,0.7090788613901822,0.5947404961804168,0.7807359307359307,0.7644312668463612,0.510156334231806,0.7809919137466308,noise_hwa_s0.02_seed1
C4,0.02,1,7,0,0.720862809360451,0.6090034799692197,0.7574350649350651,0.8093800539083558,0.5693261455525607,0.7473099730458221,noise_hwa_s0.02_seed1
C4,0.02,1,8,0,0.7037556154537288,0.5967096127970011,0.7438095238095239,0.7793746630727765,0.5696280323450135,0.722210242587601,noise_hwa_s0.02_seed1
C4,0.02,1,9,0,0.7067454565874377,0.5958213501162857,0.7430411255411256,0.7917735849056604,0.5594393530997304,0.7327277628032345,noise_hwa_s0.02_seed1
C3,0.02,2,0,0,0.3853677815894797,0.521408688960824,0.5298484848484848,0.4855741239892183,0.3196657681940701,0.20638274932614553,noise_hwa_s0.02_seed2
C3,0.02,2,1,0,0.3855288328024177,0.5192389743655881,0.5405627705627706,0.44766576819407006,0.3390619946091644,0.21482479784366573,noise_hwa_s0.02_seed2
C3,0.02,2,2,0,0.3726546802254349,0.5169528129930314,0.5311038961038961,0.44423719676549867,0.3281509433962264,0.1871266846361186,noise_hwa_s0.02_seed2
C3,0.02,2,3,0,0.39765791676876583,0.5228353366262999,0.534534632034632,0.5092614555256064,0.3266846361185984,0.22015094339622643,noise_hwa_s0.02_seed2
C3,0.02,2,4,0,0.3858413379073756,0.5182258282928591,0.5346753246753246,0.48255525606468996,0.31260377358490565,0.2135309973045822,noise_hwa_s0.02_seed2
C3,0.02,2,5,0,0.38340268929184024,0.520296291758556,0.5268506493506493,0.4850458221024259,0.3119460916442049,0.20976819407008085,noise_hwa_s0.02_seed2
C3,0.02,2,6,0,0.37881584374744753,0.5194920190699734,0.5276515151515151,0.46905660377358493,0.3221024258760108,0.19645283018867926,noise_hwa_s0.02_seed2
C3,0.02,2,7,0,0.380794004737401,0.5197368421052632,0.5330735930735931,0.45592452830188684,0.32564959568733154,0.20852830188679244,noise_hwa_s0.02_seed2
C3,0.02,2,8,0,0.3771571306052438,0.5171293908011882,0.5522727272727272,0.4629541778975741,0.2945876010781671,0.19881401617250674,noise_hwa_s0.02_seed2
C3,0.02,2,9,0,0.37737528587764435,0.5219690521329052,0.5492316017316017,0.48603773584905663,0.29847978436657685,0.17575202156334233,noise_hwa_s0.02_seed2
C4,0.02,2,0,0,0.3893838315772278,0.5206067269374121,0.5554329004329005,0.4704905660377358,0.32333153638814016,0.20828032345013475,noise_hwa_s0.02_seed2
C4,0.02,2,1,0,0.4016175671812464,0.521820847143588,0.5574783549783551,0.49295956873315366,0.34126145552560644,0.21477088948787065,noise_hwa_s0.02_seed2
C4,0.02,2,2,0,0.38022903904271826,0.519432317930332,0.5599242424242423,0.44950943396226417,0.29732614555256065,0.21415633423180594,noise_hwa_s0.02_seed2
C4,0.02,2,3,0,0.39462289675733075,0.5219447632804137,0.5345562770562771,0.4935741239892184,0.319978436657682,0.23038274932614555,noise_hwa_s0.02_seed2
C4,0.02,2,4,0,0.403609654496447,0.5229907960295249,0.5633766233766233,0.48347169811320756,0.34,0.22759029649595686,noise_hwa_s0.02_seed2
C4,0.02,2,5,0,0.39450996487788936,0.5225297377233823,0.5605627705627705,0.4753530997304582,0.3080754716981132,0.23404851752021563,noise_hwa_s0.02_seed2
C4,0.02,2,6,0,0.39002318671894143,0.52046835570917,0.5245779220779221,0.47859838274932615,0.32944474393531,0.22747169811320755,noise_hwa_s0.02_seed2
C4,0.02,2,7,0,0.3996730070244221,0.5192054965888133,0.5419588744588745,0.49405929919137465,0.3433638814016172,0.21930997304582212,noise_hwa_s0.02_seed2
C4,0.02,2,8,0,0.36298604304500537,0.5142679275375402,0.5194913419913421,0.42473315363881403,0.3140700808625337,0.19364959568733153,noise_hwa_s0.02_seed2
C4,0.02,2,9,0,0.3983430838029894,0.5220333208664887,0.546525974025974,0.47849056603773577,0.3350835579514825,0.2332722371967655,noise_hwa_s0.02_seed2
C3,0.02,3,0,0,0.7309237625581965,0.6159605166432376,0.7649025974025974,0.7934016172506738,0.5896172506738544,0.7757735849056604,noise_hwa_s0.02_seed3
C3,0.02,3,1,0,0.7494165645675079,0.6153036966343819,0.772987012987013,0.7978760107816711,0.6490134770889489,0.777789757412399,noise_hwa_s0.02_seed3
C3,0.02,3,2,0,0.7286747937596993,0.6085946534432135,0.7324242424242424,0.8184797843665768,0.6097035040431267,0.7540916442048518,noise_hwa_s0.02_seed3
C3,0.02,3,3,0,0.7260252593318631,0.6124706599259728,0.7724891774891774,0.7976388140161725,0.6042048517520215,0.729768194070081,noise_hwa_s0.02_seed3
C3,0.02,3,4,0,0.7319341562525525,0.6032220882394665,0.7502056277056277,0.7931752021563343,0.6372614555256064,0.7470943396226415,noise_hwa_s0.02_seed3
C3,0.02,3,5,0,0.7343519051703014,0.6061670578676537,0.7730194805194806,0.7812830188679246,0.601099730458221,0.7820053908355795,noise_hwa_s0.02_seed3
C3,0.02,3,6,0,0.7236770195213591,0.610310456673416,0.7604978354978355,0.7887547169811321,0.6249919137466308,0.7204636118598382,noise_hwa_s0.02_seed3
C3,0.02,3,7,0,0.735404200359389,0.6200155190721228,0.7541666666666667,0.7859191374663074,0.6267493261455526,0.7747816711590295,noise_hwa_s0.02_seed3
C3,0.02,3,8,0,0.7452832536959896,0.6133621467906474,0.7859632034632034,0.7903827493261456,0.6426199460916443,0.7621671159029649,noise_hwa_s0.02_seed3
C3,0.02,3,9,0,0.7136878420321817,0.5947896649857921,0.7433982683982685,0.7772614555256065,0.5579191374663073,0.7761725067385445,noise_hwa_s0.02_seed3
C4,0.02,3,0,0,0.7305279241199052,0.6110923750198825,0.7881709956709956,0.7822318059299191,0.6206145552560647,0.7310943396226415,noise_hwa_s0.02_seed3
C4,0.02,3,1,0,0.751195530098832,0.6150061044549624,0.7672619047619048,0.8115471698113207,0.6252183288409703,0.800754716981132,noise_hwa_s0.02_seed3
C4,0.02,3,2,0,0.7522422608837702,0.6136112687378825,0.771082251082251,0.8151159029649594,0.6489703504043126,0.7738005390835578,noise_hwa_s0.02_seed3
C4,0.02,3,3,0,0.7265826901086336,0.610643568612784,0.7833658008658009,0.8030080862533693,0.623266846361186,0.696690026954178,noise_hwa_s0.02_seed3
C4,0.02,3,4,0,0.7314999489504207,0.6066442370935916,0.7699458874458874,0.7988140161725067,0.5511374663072777,0.8061024258760109,noise_hwa_s0.02_seed3
C4,0.02,3,5,0,0.7262822939638978,0.6018851803608507,0.7192316017316017,0.7906307277628033,0.6136172506738544,0.7816495956873315,noise_hwa_s0.02_seed3
C4,0.02,3,6,0,0.7163050008167933,0.612089024018021,0.7718722943722944,0.8318382749326145,0.5774123989218329,0.6840970350404312,noise_hwa_s0.02_seed3
C4,0.02,3,7,0,0.7399966511475946,0.6170598559004716,0.8107359307359308,0.8173477088948788,0.5781455525606469,0.7537574123989218,noise_hwa_s0.02_seed3
C4,0.02,3,8,0,0.721377123662501,0.6114005532699675,0.7426082251082252,0.7869649595687331,0.5952560646900269,0.7606792452830189,noise_hwa_s0.02_seed3
C4,0.02,3,9,0,0.7282654271828801,0.5948568892213381,0.7670670995670995,0.7507277628032346,0.6642695417789757,0.7309973045822102,noise_hwa_s0.02_seed3
C3,0.03,0,0,0,0.7357205750224619,0.6199027801063551,0.7780952380952382,0.7742533692722371,0.649088948787062,0.7414447439353101,noise_hwa_s0.03_seed0
C3,0.03,0,1,0,0.7111640835579515,0.6158999557212069,0.7567857142857143,0.7760754716981133,0.641487870619946,0.6703072776280323,noise_hwa_s0.03_seed0
C3,0.03,0,2,0,0.7215578289634894,0.6200343805482833,0.7570129870129871,0.7979191374663074,0.5927654986522911,0.738533692722372,noise_hwa_s0.03_seed0
C3,0.03,0,3,0,0.7298236032835089,0.6160265049415993,0.761590909090909,0.8199892183288409,0.6102210242587601,0.7274932614555256,noise_hwa_s0.03_seed0
C3,0.03,0,4,0,0.7293387241689128,0.6077563118774638,0.7761904761904762,0.7529380053908356,0.6212614555256064,0.7669649595687331,noise_hwa_s0.03_seed0
C3,0.03,0,5,0,0.7331383545699584,0.6111720661000701,0.7380844155844157,0.8103396226415095,0.6168625336927224,0.7672668463611859,noise_hwa_s0.03_seed0
C3,0.03,0,6,0,0.7091155456179041,0.6069343599135059,0.7567640692640693,0.784743935309973,0.559611859838275,0.7353423180592992,noise_hwa_s0.03_seed0
C3,0.03,0,7,0,0.7378900187862452,0.6250585189388566,0.7634199134199133,0.7890350404312667,0.6224582210242589,0.7766469002695418,noise_hwa_s0.03_seed0
C3,0.03,0,8,0,0.7425350404312668,0.6257206588512447,0.7614285714285716,0.820743935309973,0.6310835579514824,0.7568840970350404,noise_hwa_s0.03_seed0
C3,0.03,0,9,0,0.7043947868169566,0.6047701801673997,0.7470454545454546,0.7757088948787062,0.5728517520215634,0.7219730458221024,noise_hwa_s0.03_seed0
C4,0.03,0,0,0,0.7208456567017887,0.6014363202173529,0.7363961038961039,0.7859838274932613,0.6114932614555256,0.7495094339622642,noise_hwa_s0.03_seed0
C4,0.03,0,1,0,0.709331475128645,0.5977166329202079,0.7827922077922079,0.7616280323450133,0.5978221024258761,0.6950835579514825,noise_hwa_s0.03_seed0
C4,0.03,0,2,0,0.7297996099812137,0.609530150418929,0.7333008658008657,0.7867708894878707,0.6555579514824798,0.7435687331536388,noise_hwa_s0.03_seed0
C4,0.03,0,3,0,0.7576409989381688,0.6162876101058822,0.7794588744588745,0.8141347708894879,0.652388140161725,0.7845822102425876,noise_hwa_s0.03_seed0
C4,0.03,0,4,0,0.7558134954667974,0.6341006353791855,0.7737337662337662,0.8359784366576821,0.5959784366576819,0.8175633423180593,noise_hwa_s0.03_seed0
C4,0.03,0,5,0,0.7278535898064199,0.6016149937450831,0.7162337662337662,0.7772722371967654,0.6202156334231805,0.7976927223719676,noise_hwa_s0.03_seed0
C4,0.03,0,6,0,0.7278609511557623,0.5955321408151597,0.7497510822510823,0.7807762803234501,0.6121617250673854,0.768754716981132,noise_hwa_s0.03_seed0
C4,0.03,0,7,0,0.7208491689128481,0.5998092895188227,0.7601190476190476,0.7879245283018868,0.571288409703504,0.7640646900269542,noise_hwa_s0.03_seed0
C4,0.03,0,8,0,0.6749301692804052,0.5858024134091662,0.701693722943723,0.7811752021563342,0.5586415094339623,0.6582102425876012,noise_hwa_s0.03_seed0
C4,0.03,0,9,0,0.7162910234419668,0.6060854322770907,0.7427705627705629,0.7516549865229112,0.6148787061994608,0.7558598382749326,noise_hwa_s0.03_seed0
C3,0.03,1,0,0,0.720507483868333,0.6012626441747594,0.7422186147186147,0.7843935309973045,0.6233962264150943,0.732021563342318,noise_hwa_s0.03_seed1
C3,0.03,1,1,0,0.7126910785755125,0.6011559236857151,0.7554004329004328,0.7904797843665768,0.5675902964959568,0.7372938005390836,noise_hwa_s0.03_seed1
C3,0.03,1,2,0,0.6944715653843012,0.5938741579506227,0.7341450216450217,0.76033423180593,0.5370242587601077,0.7463827493261456,noise_hwa_s0.03_seed1
C3,0.03,1,3,0,0.7194182798333741,0.6056771968514769,0.7462337662337662,0.7972506738544474,0.62433423180593,0.7098544474393531,noise_hwa_s0.03_seed1
C3,0.03,1,4,0,0.711510240545618,0.5983366972319306,0.7637121212121212,0.7819946091644204,0.5521617250673855,0.7481725067385445,noise_hwa_s0.03_seed1
C3,0.03,1,5,0,0.7142856938658826,0.5977761728506514,0.7028354978354979,0.7969164420485176,0.5867169811320755,0.7706738544474394,noise_hwa_s0.03_seed1
C3,0.03,1,6,0,0.7223066446132483,0.5919725342515809,0.7564718614718614,0.7825121293800539,0.6023719676549866,0.7478706199460916,noise_hwa_s0.03_seed1
C3,0.03,1,7,0,0.7262872457730949,0.601180964847797,0.7473376623376623,0.7862425876010781,0.6331859838274932,0.7383827493261456,noise_hwa_s0.03_seed1
C3,0.03,1,8,0,0.6939309911786327,0.5943919618944444,0.7097077922077921,0.7801078167115904,0.5566361185983828,0.7292722371967655,noise_hwa_s0.03_seed1
C3,0.03,1,9,0,0.6995948909580985,0.5935440015132171,0.7405844155844155,0.7795040431266846,0.5616927223719677,0.7165983827493261,noise_hwa_s0.03_seed1
C4,0.03,1,0,0,0.6983631462876745,0.5937536809433532,0.724935064935065,0.789509433962264,0.5485606469002695,0.7304474393530997,noise_hwa_s0.03_seed1
C4,0.03,1,1,0,0.7250958506901903,0.6109547023648315,0.7358874458874458,0.80144474393531,0.5855417789757412,0.777509433962264,noise_hwa_s0.03_seed1
C4,0.03,1,2,0,0.7213209384954667,0.5975568208686381,0.7687662337662338,0.815299191374663,0.6166469002695418,0.6845714285714285,noise_hwa_s0.03_seed1
C4,0.03,1,3,0,0.7135491505349996,0.6034520800285448,0.7392424242424241,0.7971105121293801,0.5747601078167116,0.7430835579514824,noise_hwa_s0.03_seed1
C4,0.03,1,4,0,0.7008090235236462,0.5967928504795437,0.7747077922077922,0.7971752021563342,0.5464905660377358,0.6848625336927224,noise_hwa_s0.03_seed1
C4,0.03,1,5,0,0.7217001960303847,0.6045918290580654,0.7707792207792208,0.7925390835579514,0.5794609164420486,0.7440215633423182,noise_hwa_s0.03_seed1
C4,0.03,1,6,0,0.6899435595850689,0.5878343478765524,0.733030303030303,0.7889487870619946,0.5638382749326145,0.6739568733153638,noise_hwa_s0.03_seed1
C4,0.03,1,7,0,0.6940212162051784,0.5968205247251921,0.7710606060606061,0.769832884097035,0.5990512129380055,0.6361401617250674,noise_hwa_s0.03_seed1
C4,0.03,1,8,0,0.7135066364453158,0.5958361813624972,0.7398917748917748,0.7902533692722371,0.6125283018867925,0.7113530997304582,noise_hwa_s0.03_seed1
C4,0.03,1,9,0,0.704790063709875,0.5962897165727354,0.7146103896103896,0.7790619946091646,0.5943288409703504,0.7311590296495957,noise_hwa_s0.03_seed1
C3,0.03,2,0,0,0.703401362002777,0.593133186740436,0.7483008658008659,0.7760862533692723,0.5822318059299192,0.7069865229110512,noise_hwa_s0.03_seed2
C3,0.03,2,1,0,0.7204710957281713,0.6065292949354518,0.7650757575757575,0.8073530997304583,0.6603881401617252,0.649067385444744,noise_hwa_s0.03_seed2
C3,0.03,2,2,0,0.7087976496773667,0.5929675174213407,0.7312229437229437,0.7613261455525606,0.6256388140161725,0.7170026954177898,noise_hwa_s0.03_seed2
C3,0.03,2,3,0,0.7051941415502736,0.5774297450315325,0.7629329004329005,0.7805822102425877,0.5524528301886793,0.7248086253369272,noise_hwa_s0.03_seed2
C3,0.03,2,4,0,0.6969124499714123,0.5958465524875654,0.7386255411255411,0.786587601078167,0.5597735849056604,0.7026630727762803,noise_hwa_s0.03_seed2
C3,0.03,2,5,0,0.6903329453565302,0.5901325462025561,0.712922077922078,0.7712991913746632,0.5797735849056603,0.6973369272237196,noise_hwa_s0.03_seed2
C3,0.03,2,6,0,0.7080625561545374,0.5891315982924721,0.7405952380952382,0.7896280323450136,0.565088948787062,0.7369380053908356,noise_hwa_s0.03_seed2
C3,0.03,2,7,0,0.7090203279424978,0.5943768619662364,0.7558333333333334,0.7632345013477089,0.5817142857142856,0.735299191374663,noise_hwa_s0.03_seed2
C3,0.03,2,8,0,0.7106733235318142,0.5940987223633699,0.7594372294372296,0.7880646900269543,0.5879029649595688,0.707288409703504,noise_hwa_s0.03_seed2
C3,0.03,2,9,0,0.6958964918729069,0.5884611292381898,0.7217099567099567,0.7558814016172508,0.5933584905660377,0.7126361185983827,noise_hwa_s0.03_seed2
C4,0.03,2,0,0,0.6959635199705955,0.5887479204013464,0.7156168831168832,0.771644204851752,0.5940161725067385,0.7025768194070081,noise_hwa_s0.03_seed2
C4,0.03,2,1,0,0.7258153026219064,0.6001350395714844,0.7299350649350649,0.7955148247978436,0.6719029649595688,0.7059083557951483,noise_hwa_s0.03_seed2
C4,0.03,2,2,0,0.7160457608429307,0.5990573560831753,0.7713636363636363,0.7918167115902965,0.5723018867924529,0.728700808625337,noise_hwa_s0.03_seed2
C4,0.03,2,3,0,0.7234961814914644,0.600491580580955,0.7459523809523809,0.8444097035040431,0.5658005390835579,0.7378221024258761,noise_hwa_s0.03_seed2
C4,0.03,2,4,0,0.7086609491137792,0.5886255088837016,0.7377489177489177,0.7783288409703504,0.6173045822102425,0.7012614555256065,noise_hwa_s0.03_seed2
C4,0.03,2,5,0,0.7046255819652045,0.5828348207568664,0.7345454545454545,0.7546415094339622,0.5913207547169811,0.7379946091644205,noise_hwa_s0.03_seed2
C4,0.03,2,6,0,0.6744879931389366,0.5911902934867185,0.7344155844155846,0.7410134770889487,0.5819730458221024,0.6405498652291105,noise_hwa_s0.03_seed2
C4,0.03,2,7,0,0.7130396451033244,0.5907022595081185,0.7477380952380952,0.793056603773585,0.5931644204851753,0.718199460916442,noise_hwa_s0.03_seed2
C4,0.03,2,8,0,0.7207860205831904,0.6038036772892781,0.7731818181818181,0.8121940700808626,0.6099191374663073,0.6878490566037736,noise_hwa_s0.03_seed2
C4,0.03,2,9,0,0.6942841011190067,0.5931000313820571,0.7325757575757575,0.7804204851752021,0.5320970350404313,0.7320431266846361,noise_hwa_s0.03_seed2
C3,0.03,3,0,0,0.7362186045086989,0.595486303666542,0.7860064935064937,0.7659946091644205,0.6040107816711591,0.7888625336927223,noise_hwa_s0.03_seed3
C3,0.03,3,1,0,0.6852363799722291,0.5641907620681206,0.7534199134199134,0.7620700808625337,0.49760646900269545,0.7278490566037736,noise_hwa_s0.03_seed3
C3,0.03,3,2,0,0.7494176366086743,0.6005944857856477,0.7541233766233766,0.7544366576819407,0.6528840970350405,0.8362264150943397,noise_hwa_s0.03_seed3
C3,0.03,3,3,0,0.7468941435922568,0.5858616309212139,0.7163636363636363,0.7969811320754717,0.6489703504043127,0.8252614555256065,noise_hwa_s0.03_seed3
C3,0.03,3,4,0,0.7351681368945521,0.580202059608713,0.7896536796536797,0.7698975741239892,0.5607008086253369,0.8204204851752022,noise_hwa_s0.03_seed3
C3,0.03,3,5,0,0.7403894674507883,0.5962279197135205,0.7671212121212122,0.747956873315364,0.631309973045822,0.8151698113207547,noise_hwa_s0.03_seed3
C3,0.03,3,6,0,0.7203512415257698,0.6057763942446167,0.7437445887445888,0.7936172506738544,0.5434932614555256,0.8005498652291105,noise_hwa_s0.03_seed3
C3,0.03,3,7,0,0.7273087478559176,0.5971961958928196,0.7472727272727272,0.7686684636118598,0.6226846361185984,0.7706091644204852,noise_hwa_s0.03_seed3
